dataset,dataset_role,public_trajectory_id,original_trajectory_sha256,source_family,trajectory_length,top_10pct_longest_global,top_10pct_longest_within_dataset,pi_density,hn_density,uc_density,has_pi,has_hn,has_uc,pi_step_count,hn_step_count,uc_step_count,pi_projected_step_count,hn_projected_step_count,uc_projected_step_count
StressFresh100,clean stress challenge,StressFresh100_T000060,264c713dd5947776605140d61e9c0e7c179c4e1052241744bc37fb9270f4a68b,SWE-agent datasets,12,False,False,0.6666666666666666,0.0,0.25,True,False,True,8,0,3,8,0,3
StressFresh100,clean stress challenge,StressFresh100_T000061,a51df90ff1b5b22bca822f09dc7d4f8c0cc66d65a88712320cea24152dbf7fa4,SWE-agent datasets,9,False,False,0.7777777777777778,0.7777777777777778,0.1111111111111111,True,True,True,7,2,1,7,7,1
StressFresh100,clean stress challenge,StressFresh100_T000062,cbbb21178a1ec7fca9a216ae1dfa624580c8ba307b9641ed9b20d5c701bff2e9,SWE-agent datasets,25,False,False,0.56,0.12,0.24,True,True,True,14,3,6,14,3,6
StressFresh100,clean stress challenge,StressFresh100_T000063,1a6dd195ce2e1cd1f4f42e0337316870ca590bfb5a2e0984b1cdf9b06212629a,SWE-agent datasets,26,False,False,0.7307692307692307,0.6923076923076923,0.038461538461538464,True,True,True,19,4,1,19,18,1
StressFresh100,clean stress challenge,StressFresh100_T000064,8b401b1ec2674e697a1bd749782a9ee0395addf8afd8e034aa8cc89a3f52dc93,SWE-agent datasets,52,False,False,0.5961538461538461,0.36538461538461536,0.38461538461538464,True,True,True,31,6,20,31,19,20
StressFresh100,clean stress challenge,StressFresh100_T000065,685ce9749f3a6067ed5c8e35d95e9a74e5bfd4a91d04052947de4ed3330f6ea1,SWE-agent datasets,34,False,False,0.3235294117647059,0.0,0.5,True,False,True,11,0,17,11,0,17
StressFresh100,clean stress challenge,StressFresh100_T000066,d7db561b57bcbed983ba76597fef873887d8a5d442300589b27b01ccd666f651,SWE-agent datasets,25,False,False,0.32,0.24,0.12,True,True,True,8,6,3,8,6,3
StressFresh100,clean stress challenge,StressFresh100_T000067,c2ab6e6c34b6bfd60c4a71b116d36faf273d8971c32cd56b71c093a54ea7e6e5,SWE-agent datasets,32,False,False,0.34375,0.0,0.65625,True,False,True,11,0,21,11,0,21
StressFresh100,clean stress challenge,StressFresh100_T000068,b956608f3d0d05fc81448c3b0f5b278ea7ac5652d9b5b18d101f261760375a2a,SWE-agent datasets,16,False,False,0.125,0.0,0.375,True,False,True,2,0,6,2,0,6
StressFresh100,clean stress challenge,StressFresh100_T000069,8b9153342eb62fb3be7a52cf457d9f9d710e1abd14b4022c512369fe3d20fc20,SWE-agent datasets,28,False,False,0.10714285714285714,0.0,0.4642857142857143,True,False,True,3,0,13,3,0,13
StressFresh100,clean stress challenge,StressFresh100_T000070,0801420380503dc40bf905941ade0755543b9567bb6e73a825f2a59c1bed130e,SWE-agent datasets,19,False,False,0.42105263157894735,0.2631578947368421,0.05263157894736842,True,True,True,8,5,1,8,5,1
StressFresh100,clean stress challenge,StressFresh100_T000071,d44c444735f35d7c02e48d92b4f814cbe08ceb4f8f3622e80b4e75b2c87b90f8,SWE-agent datasets,24,False,False,0.375,0.375,0.20833333333333334,True,True,True,9,2,5,9,9,5
StressFresh100,clean stress challenge,StressFresh100_T000072,86208502cd27fb57fd7c3faf799e1e06b46716db23f3eefe3edbef006a0bc8d4,SWE-agent datasets,27,False,False,0.6666666666666666,0.0,0.037037037037037035,True,False,True,18,0,1,18,0,1
StressFresh100,clean stress challenge,StressFresh100_T000073,a581188633e7ba7f81ed9ddaa513a6c95bb10a10404d0b1b0c9b8f5527932876,SWE-agent datasets,27,False,False,0.7407407407407407,0.5555555555555556,0.18518518518518517,True,True,True,20,5,5,20,15,5
StressFresh100,clean stress challenge,StressFresh100_T000074,7ecf5739e2ab27d5568ab8a05dff10a03c9b53a45d111ed083f2b3db091a6652,SWE-agent datasets,38,False,False,0.7631578947368421,0.6578947368421053,0.15789473684210525,True,True,True,29,3,6,29,25,6
StressFresh100,clean stress challenge,StressFresh100_T000075,95d5e2593020189b0bacec1c9f8364d73105690a0ed2b3f09dd1f22e61d26e38,SWE-agent datasets,35,False,False,0.7428571428571429,0.0,0.22857142857142856,True,False,True,26,0,8,26,0,8
StressFresh100,clean stress challenge,StressFresh100_T000076,f3c71e4434d9ac9501c1425073d9af47556d8ac69a03c3a7fe68e8a53e75f27c,SWE-agent datasets,13,False,False,0.07692307692307693,0.0,0.3076923076923077,True,False,True,1,0,4,1,0,4
StressFresh100,clean stress challenge,StressFresh100_T000077,339d47e033eeba09502789bd4b7178e26bd3b9b37680a8c978d7faf1d351e18e,SWE-agent datasets,33,False,False,0.5151515151515151,0.0,0.21212121212121213,True,False,True,17,0,7,17,0,7
StressFresh100,clean stress challenge,StressFresh100_T000078,1ba915e0f36013c8153afe5ca72194b87cf76366ebc8242166731981e79d332a,SWE-agent datasets,46,False,False,0.043478260869565216,0.021739130434782608,0.8478260869565217,True,True,True,2,1,39,2,1,39
StressFresh100,clean stress challenge,StressFresh100_T000079,06beaab9ee8987fd5aff5760c4c852bfe9cd3101a852008ef6cf9332ae563c85,SWE-agent datasets,40,False,False,0.675,0.325,0.3,True,True,True,27,2,12,27,13,12
StressFresh100,clean stress challenge,StressFresh100_T000080,b4a27d721510aa8297c706d7d319f67f4d0e05a891e3555ae79e071753f31b8f,SWE-agent datasets,53,False,False,0.11320754716981132,0.0,0.8113207547169812,True,False,True,6,0,43,6,0,43
StressFresh100,clean stress challenge,StressFresh100_T000081,7e3cc74f4183ea09f99b4185f044759a8899efe41c183e715f9f5a108a7244dd,SWE-agent datasets,14,False,False,0.6428571428571429,0.0,0.2857142857142857,True,False,True,9,0,4,9,0,4
StressFresh100,clean stress challenge,StressFresh100_T000082,8c3fee340337ede33f74b2146d0be2add222c6acf368a1cae0c0ef342bb8c52f,SWE-agent datasets,20,False,False,0.5,0.2,0.45,True,True,True,10,2,9,10,4,9
StressFresh100,clean stress challenge,StressFresh100_T000083,c09491af46a81ddd4ef50d3617e341a97f2b1a1aba7cb13701b661c1670525aa,SWE-agent datasets,55,False,False,0.4909090909090909,0.0,0.509090909090909,True,False,True,27,0,28,27,0,28
StressFresh100,clean stress challenge,StressFresh100_T000084,ba8c17fd5a27869c52b1a6e82ad122da508664aea8973c5ae119110f21e92a5b,SWE-agent datasets,146,False,True,0.19863013698630136,0.1780821917808219,0.8013698630136986,True,True,True,29,22,117,29,26,117
StressFresh100,clean stress challenge,StressFresh100_T000085,3d2387f3ae4c099d25a71d74f943d4d600aea25b2b08d97c860b3199868084c0,SWE-agent datasets,44,False,False,0.4772727272727273,0.0,0.5,True,False,True,21,0,22,21,0,22
StressFresh100,clean stress challenge,StressFresh100_T000086,cb9a93728f2098725c202157b37f7d5b9b68b59c62119fb485c724851a9b2a3c,SWE-agent datasets,17,False,False,0.8823529411764706,0.8823529411764706,0.0,True,True,False,15,2,0,15,15,0
StressFresh100,clean stress challenge,StressFresh100_T000087,87057159ae314ec8f1d5ea1db38d4083bb63e01e9e91cc30021df2513af605fd,SWE-agent datasets,26,False,False,0.9230769230769231,0.9230769230769231,0.0,True,True,False,24,6,0,24,24,0
StressFresh100,clean stress challenge,StressFresh100_T000088,6a70e0339e115a382e34572a5c8ff0e8b928a6091e49c52d560db6026890db64,SWE-agent datasets,35,False,False,0.7142857142857143,0.0,0.2571428571428571,True,False,True,25,0,9,25,0,9
StressFresh100,clean stress challenge,StressFresh100_T000089,964d1a32a26f5c44221d72c588da7ce72b40e030d71f81225753eb2045728430,SWE-agent datasets,17,False,False,0.23529411764705882,0.17647058823529413,0.0,True,True,False,4,2,0,4,3,0
StressFresh100,clean stress challenge,StressFresh100_T000090,bb1703344f57d4c3eb85bb93f002b3f4883604f3400583aa0eb76677f5c514b3,SWE-agent datasets,9,False,False,0.1111111111111111,0.1111111111111111,0.2222222222222222,True,True,True,1,1,2,1,1,2
StressFresh100,clean stress challenge,StressFresh100_T000091,c93951da4aaea2bb14e9c8a36272641625f62f4dce73bde3aecc99bee2f3d6d5,SWE-agent datasets,28,False,False,0.8571428571428571,0.8214285714285714,0.0,True,True,False,24,6,0,24,23,0
StressFresh100,clean stress challenge,StressFresh100_T000092,be28d70d5d79bdc37e7f08d6866db88c207275528ff9f1e278e9756531806310,SWE-agent datasets,48,False,False,0.375,0.0,0.6041666666666666,True,False,True,18,0,29,18,0,29
StressFresh100,clean stress challenge,StressFresh100_T000093,f0e5b6b0b99f412c0e7de3d668905621b87ce1d955b462fa8f9ba3fe2b042e2e,SWE-agent datasets,22,False,False,0.22727272727272727,0.22727272727272727,0.0,True,True,False,5,1,0,5,5,0
StressFresh100,clean stress challenge,StressFresh100_T000094,f680cf154c272dc43846cc0723e1d21e5d85c4118c2a166d0dec4720fb916041,SWE-agent datasets,48,False,False,0.5,0.25,0.5,True,True,True,24,6,24,24,12,24
StressFresh100,clean stress challenge,StressFresh100_T000095,95b270711780a838f0e8295d602a75ba4e31394e80ec26afc68c2bbd96822c4b,SWE-agent datasets,35,False,False,0.2571428571428571,0.0,0.17142857142857143,True,False,True,9,0,6,9,0,6
StressFresh100,clean stress challenge,StressFresh100_T000096,c346ec7a0c581ed72c76d7c73adfced4c84eb677d485d3e986acf72bb899ec4a,SWE-agent datasets,16,False,False,0.0,0.0,0.125,False,False,True,0,0,2,0,0,2
StressFresh100,clean stress challenge,StressFresh100_T000097,4b15c9a57abbb8c639881b5651f18c0ea7f96842722cb3c7d7df74119c6bfe4f,SWE-agent datasets,40,False,False,0.375,0.0,0.575,True,False,True,15,0,23,15,0,23
StressFresh100,clean stress challenge,StressFresh100_T000098,f00396024dd9f1297f13af5e8d66b8d47cda7ccd7dd69e222c7dd4a80e47b50e,SWE-agent datasets,17,False,False,0.9411764705882353,0.7647058823529411,0.0,True,True,False,16,3,0,16,13,0
StressFresh100,clean stress challenge,StressFresh100_T000099,b939be1f2ccf0f20da146f785b381e10c6aa4a32fb8b05481cecd7ab821c52d8,SWE-agent datasets,14,False,False,0.42857142857142855,0.42857142857142855,0.0,True,True,False,6,4,0,6,6,0
StressFresh100,clean stress challenge,StressFresh100_T000100,0b3c3f42a8245bff6d87cfe02658d3694d622073913e459b4e4cbb854d42c31c,SWE-agent datasets,21,False,False,0.6666666666666666,0.0,0.23809523809523808,True,False,True,14,0,5,14,0,5
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000001,389807d451efe9f9980f942864e4d7e27bde4abf2872e2e848e77b16f06c84be,OpenHands external,197,True,False,0.7106598984771574,0.0,0.0,True,False,False,0,0,0,140,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000002,19bcd6429303edcff4680a0a0c11cfd82ddf27b64a18bb9885d112e49fdf877a,OpenHands external,125,False,False,0.544,0.0,0.0,True,False,False,0,0,0,68,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000003,953eac379f6b79077eaa57a98a38269ef8ecfd8eeed2c9d26502d8ac65135a13,OpenHands external,131,False,False,0.5801526717557252,0.0,0.0,True,False,False,0,0,0,76,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000004,8990328cf1cdd531fb35c5babd23a64cc585a986c113589b32717b34f9bea0c2,OpenHands external,115,False,False,0.6173913043478261,0.0,0.0,True,False,False,0,0,0,71,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000005,c5d902af4965b153b517778dec1bfe7ce698c741daab4d8167dbb2b81724dd48,OpenHands external,125,False,False,0.72,0.0,0.0,True,False,False,0,0,0,90,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000006,a4ea095da02c1c872f177669d779d1226e5bb53ff8886bb09a0300515f368897,OpenHands external,201,True,True,0.7562189054726368,0.0,0.0,True,False,False,0,0,0,152,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000007,e3879e19430bb0fe35da30c9b569f042af7b0d9ea87fd75a120b44f3a6757f42,OpenHands external,135,False,False,0.5185185185185185,0.0,0.0,True,False,False,0,0,0,70,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000008,1c210bdeae1897e3d4a1e89d0cb3236d64b4799d46f38f1d22089a6f211c44d7,OpenHands external,113,False,False,0.5663716814159292,0.0,0.0,True,False,False,0,0,0,64,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000009,261a4bc7b7f54f404188776bec363be213a80a4385a919efbb9965fb2bbe613e,OpenHands external,143,False,False,0.5034965034965035,0.0,0.0,True,False,False,0,0,0,72,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000010,7b1bce8e91e5f7a5c263446978427604d92510c5f601ceb6988ebc86f1b461c6,OpenHands external,155,False,False,0.5483870967741935,0.0,0.0,True,False,False,0,0,0,85,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000011,18a79ac59cf06d1b2f5a6487c4c53ec2269019b333837adaa70a268ef7039108,OpenHands external,117,False,False,0.6410256410256411,0.0,0.0,True,False,False,0,0,0,75,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000012,262589764d209d8ebaeed7d808d91301f3b0eca3f1684162306b95337bcf9fa9,OpenHands external,167,False,False,0.7125748502994012,0.0,0.0,True,False,False,0,0,0,119,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000013,9ec07ed3fd90c4e2df50943bc0de894c0aa8484fa756187478e3f5821aae289b,OpenHands external,141,False,False,0.574468085106383,0.0,0.0,True,False,False,0,0,0,81,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000014,b778acdb11d549deae823df57d72e0d9ee9035ef11f6680fc10a968484c024e7,OpenHands external,201,True,True,0.9154228855721394,0.0,0.0,True,False,False,0,0,0,184,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000015,5272248cfb66a3f7432b3076b11c199154cfe3418b12f49ecaf78f75819756e8,OpenHands external,181,True,False,0.5359116022099447,0.0,0.0,True,False,False,0,0,0,97,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000016,6ec2259198f5d8656a8a33326954855e5d5984d968d98d5fbbcb285fa70ae2d1,OpenHands external,95,False,False,0.5473684210526316,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000017,c08671443df87b41d3a2d42a6261bd3ea0e6de734694ea9ed997c131b1508812,OpenHands external,139,False,False,0.5899280575539568,0.0,0.0,True,False,False,0,0,0,82,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000018,a393829d9bbde5ea9f0fef600c50c98c2f7facf72e1450ef5df7562356403a2a,OpenHands external,113,False,False,0.6371681415929203,0.0,0.0,True,False,False,0,0,0,72,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000019,e55a0dd6c896971bbe49cdfc7911d6ef1ae2e0f3d97d4d066f4e243d06397d78,OpenHands external,79,False,False,0.5063291139240507,0.0,0.0,True,False,False,0,0,0,40,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000020,0b59781184b2b82aec9e14a2a36b56235f15d47a667ed7f77d394f5b0bf60b0d,OpenHands external,109,False,False,0.6788990825688074,0.0,0.0,True,False,False,0,0,0,74,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000021,557b8a8af2aa7651f449a0a7acb5d8daa3c4848a633bce61270c965f9dddecd3,OpenHands external,201,True,True,0.6766169154228856,0.0,0.0,True,False,False,0,0,0,136,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000022,d460470c1ddee89e539631ecadf93892122eded39b5b7a85df5454ecf5baed0a,OpenHands external,113,False,False,0.6194690265486725,0.0,0.0,True,False,False,0,0,0,70,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000023,1eaed882d3397d96bf705217ab2bf70c0e183975e34f622d4562d86964d3cc39,OpenHands external,91,False,False,0.5934065934065934,0.0,0.0,True,False,False,0,0,0,54,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000024,86aa2b7a5e337d2c2ee2107573376af1a8facdd221802b35378538255abca75f,OpenHands external,141,False,False,0.6808510638297872,0.0,0.0,True,False,False,0,0,0,96,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000025,c46a7822d52a3fad1495c27d4b76ec22cd5de0efed7ed7ad7f93e9d2e215c455,OpenHands external,101,False,False,0.5148514851485149,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000026,c2927b036ff7aeab4285a3cc09458cdc613a3b307a766dac10d28704f922a1ae,OpenHands external,201,True,True,0.7661691542288557,0.17412935323383086,0.0,True,True,False,0,35,0,154,35,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000027,8e23b832c266f500f64360898ad7fdabafd8782f62ee722d6ece76ca5d1e35e5,OpenHands external,125,False,False,0.592,0.0,0.0,True,False,False,0,0,0,74,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000028,ee2f2914081f2a953474bb7ef2c0713fdad5cb3ccd1b2c5d18bc716282143499,OpenHands external,87,False,False,0.6206896551724138,0.0,0.0,True,False,False,0,0,0,54,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000029,97142c385a17ccbdb8c63a6788aa977377931a7b23b42eb324e227c15d0013f6,OpenHands external,91,False,False,0.5054945054945055,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000030,7fd22c86a0f79785993deaf455d2b7e86cfa209f183004cc9a69d01d44e3ad0e,OpenHands external,187,True,False,0.5561497326203209,0.0,0.0,True,False,False,0,0,0,104,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000031,656be312b1195ffef2a24f70bb557b7ed1842dd7dee42c8fe2554cdc5775eb2f,OpenHands external,105,False,False,0.6476190476190476,0.0,0.0,True,False,False,0,0,0,68,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000032,7916a33bc7ba29fde0bf4481cb15d05f52f6aff2fda7811615c0a9ffc517352b,OpenHands external,73,False,False,0.4657534246575342,0.0,0.0,True,False,False,0,0,0,34,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000033,ddcd4c53ab375ca22670137e28a0bc6a42cb1a4c4255959e72be4b60aa2c285d,OpenHands external,111,False,False,0.6306306306306306,0.0,0.0,True,False,False,0,0,0,70,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000034,34c48205de6fe4f861e8b7263375932e56668076b3aa1a8c0a710779ead99b7c,OpenHands external,85,False,False,0.49411764705882355,0.0,0.0,True,False,False,0,0,0,42,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000035,a66c19074b6bfafbc51495f8a7048ed6cf544ac1d707df6b25cfc0abd372ce54,OpenHands external,77,False,False,0.5454545454545454,0.0,0.0,True,False,False,0,0,0,42,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000036,c23518f750f535d026f8423b87dc995f5d107a6ced53a3a21dbbbcd8bd69ff99,OpenHands external,185,True,False,0.6054054054054054,0.0,0.0,True,False,False,0,0,0,112,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000037,7cffc1d267cda67b3e9b50bbb59976b00ebfd138e09bcd007298ea49453a768e,OpenHands external,193,True,False,0.7253886010362695,0.0,0.0,True,False,False,0,0,0,140,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000038,07b10a2bd79c77bd3ac8764e8c335799f90d58e29eff2d2552d52c178ce13e8b,OpenHands external,181,True,False,0.585635359116022,0.0,0.0,True,False,False,0,0,0,106,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000039,1568d78f84ecf252ff9e0c320e9d58eb52c8222fd59d8ec557546d20cdd8c88c,OpenHands external,117,False,False,0.6324786324786325,0.0,0.0,True,False,False,0,0,0,74,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000040,7a0654d0457384a19893e456f7842b1428aea76f309d896fb277cfac0e71203d,OpenHands external,103,False,False,0.44660194174757284,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000041,c6d41f9907c51b120961e695cfdfa8006ba91dbab5ad59a06ebee73124613705,OpenHands external,95,False,False,0.5263157894736842,0.0,0.0,True,False,False,0,0,0,50,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000042,22825361f9e081fbf6d2b274932db5880b43a6f0f0f5cad7c2da5ee3f3cb9ba8,OpenHands external,91,False,False,0.5714285714285714,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000043,a9eacdd31c343728e5ed23ab061c991f0f2d04ff7aea0ed18f9f6ef69e8f50c2,OpenHands external,201,True,True,0.3880597014925373,0.0,0.0,True,False,False,0,0,0,78,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000044,eed01690546a808cf55d3fa8b675e48195a4afcc557340a80059b7f39c65c5a7,OpenHands external,89,False,False,0.449438202247191,0.0,0.0,True,False,False,0,0,0,40,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000045,c40a1e5c396355b5f94d598b00d95a2b20fdf12e3d00606030782ade9d61cc8a,OpenHands external,201,True,True,0.47761194029850745,0.0,0.0,True,False,False,0,0,0,96,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000046,80ce52d728906db2358a21f289b44e12bafcbe4d9b712d2210f6b47da456352a,OpenHands external,115,False,False,0.5391304347826087,0.0,0.0,True,False,False,0,0,0,62,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000047,70219c5b8b0f6db5007534511787744d6f90a40a82d94b32cc68a1514576db0d,OpenHands external,155,False,False,0.5032258064516129,0.0,0.0,True,False,False,0,0,0,78,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000048,b6a8ddec8492f15dc8333b6c1e60fc53832d7c9d3533a65055529bc410136022,OpenHands external,153,False,False,0.5359477124183006,0.0,0.0,True,False,False,0,0,0,82,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000049,8f973cfa79ffb51f2865b28487f953a807d18d680f6772fd947f6429191e8270,OpenHands external,173,False,False,0.5780346820809249,0.0,0.0,True,False,False,0,0,0,100,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000050,439f326d9209a25eb7a4b5ba4c0e286a13be416a04be27c92f5ada244f48a3af,OpenHands external,129,False,False,0.5116279069767442,0.0,0.0,True,False,False,0,0,0,66,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000051,6f140f88aba5d4c7c2b37ae405fe83fad1a8f8d61f97dee57a97c38b4492bd35,OpenHands external,117,False,False,0.5641025641025641,0.0,0.0,True,False,False,0,0,0,66,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000052,967593d200e3f0dbacacd00fbabc16436e0dc4e47492d854618e78bfa1405046,OpenHands external,197,True,False,0.5076142131979695,0.0,0.0,True,False,False,0,0,0,100,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000053,68953cdbfa0e0daffc57ba86cc200d0857c0f3fa9f84c1293c751938e934e7ce,OpenHands external,201,True,True,0.3880597014925373,0.0,0.0,True,False,False,0,0,0,78,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000054,c2ec0613029361be12292c57efbfe76d1b61f8016c19e1ee0c2e7d154b7e5e7e,OpenHands external,105,False,False,0.5714285714285714,0.0,0.0,True,False,False,0,0,0,60,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000055,600cc28179e526c53a929d79d2689f7dd153951f48d8ca0cd769930689eb7f3f,OpenHands external,83,False,False,0.5060240963855421,0.0,0.0,True,False,False,0,0,0,42,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000056,e4bbc1e28c6066c4ce652237aa0e44858b7dc8e0b9af3399f9b4b1d98b3ed04e,OpenHands external,81,False,False,0.4444444444444444,0.0,0.0,True,False,False,0,0,0,36,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000057,0ac4d21e90492b19e1b5550609d8b3a6577562fc3d39cbe4805c9c2c43471107,OpenHands external,87,False,False,0.0,0.0,0.14942528735632185,False,False,True,0,0,0,0,0,13
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000058,f96ddfbefbc9bf1c5ea1e0f74ff1e90f1a99306a1387a87f76f6e11f94de4805,OpenHands external,97,False,False,0.4742268041237113,0.0,0.0,True,False,False,0,0,0,46,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000059,cddbc2e25031256e047334ff11c082da2cec2b2ce21306d0269c1c5f4a6b7b11,OpenHands external,99,False,False,0.5252525252525253,0.0,0.0,True,False,False,0,0,0,52,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000060,50839fe98b09213aee1837c541cb7fb3774ad9be6faf5c575db15f765a8677a0,OpenHands external,87,False,False,0.45977011494252873,0.0,0.0,True,False,False,0,0,0,40,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000061,8d5fa15209ff8e5e0a06e6a847c54c89101edd3ed5a27159483bd13548116f64,OpenHands external,147,False,False,0.6530612244897959,0.0,0.0,True,False,False,0,0,0,96,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000062,3ccc26dae11aa12d26a9f5a3515f4da95aba7f46fcb456b3a121b909ed616b0d,OpenHands external,127,False,False,0.6771653543307087,0.0,0.0,True,False,False,0,0,0,86,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000063,c383d2f4f75920a556323f7180499b7359a4ca64db1510089e0f4c58c4d0dc52,OpenHands external,169,False,False,0.7692307692307693,0.0,0.0,True,False,False,0,0,0,130,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000064,d0c21f1ee0cd2c093e009e18f3e1fb987fb123a38276325207b9d172722f6af1,OpenHands external,193,True,False,0.694300518134715,0.0,0.0,True,False,False,0,0,0,134,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000065,0199f6a297143108814b5a769b22c8e2ff5244c5a4015d732d4405fd8fe76b7d,OpenHands external,149,False,False,0.6308724832214765,0.0,0.0,True,False,False,0,0,0,94,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000066,b4a1bc584acc7ee37fcb57faca6a3de1ce54ba933b10c99c3ee8cf0be8f93b11,OpenHands external,161,False,False,0.422360248447205,0.0,0.0,True,False,False,0,0,0,68,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000067,b821a24f60967ea736ecd74f9de170f367bf1e9a16deca1ab001d5ed23782060,OpenHands external,173,False,False,0.5664739884393064,0.0,0.0,True,False,False,0,0,0,98,0,0
OpenHandsExternal330,external long-horizon generalization set,OpenHandsExternal330_T000068,e77901f5f05345110575f6ef361fed2da99fb0314c1cabe9ef41c8f851410d50,OpenHands external,141,False,False,0.41134751773049644,0.0,0.0,True,False,False,0,0,0,58,0,0
